Rating,Date,Description,Hotel_name,City,Country
8,19-10-2017,"Prima hotel , goeie ligging, nabij een bus/treinstation waar vanuit je gratis de stad kunt verkennen met de ovpas die je krijgt tijdens het inchecken. op 300 meter lopen kun je de prachtige fontein in het meer bezichtigen en heerlijk langs het water wandelen. Hotel is mooi , en schoon!",Warwick Geneva,Geneva,Switzerland
8,17-10-2017,Solo te dan una botellita de agua para 4 noches de estancia para dos personas.,Warwick Geneva,Geneva,Switzerland
10,15-10-2017,AMAZING,Warwick Geneva,Geneva,Switzerland
8,09-10-2017,Wonderful locarion and restaurant.,Warwick Geneva,Geneva,Switzerland
10,02-10-2017,"Staff was most attentive and assigned us a room immediately upon arrival. Room was comfortable, clean and conveniently located, particularly for anyone traveling by train as it is directly across from the station",Warwick Geneva,Geneva,Switzerland
10,01-10-2017,"Prefect place for staying in Zeneva! Especially, very delicious breakfast.",Warwick Geneva,Geneva,Switzerland
6,24-09-2017,Rooms need renovation. Tiny rooms. Good breakfast.,Warwick Geneva,Geneva,Switzerland
8,19-09-2017,Good location. Nothing special with an average small room.,Warwick Geneva,Geneva,Switzerland
8,15-09-2017,Excellent facility and comfort,Warwick Geneva,Geneva,Switzerland
8,14-09-2017,great location good service opposite train station very convenient,Warwick Geneva,Geneva,Switzerland
8,24-08-2017,Good solid all around experience. There is even a decent restaurant in the hotel.,Warwick Geneva,Geneva,Switzerland
8,20-08-2017,great for visit noisy windows installation temporary,Warwick Geneva,Geneva,Switzerland
10,18-08-2017,"Lived it, very nice hotel. Very professional staff. Love  the breakfast but bit pricey. Will definitely recommend it.",Warwick Geneva,Geneva,Switzerland
4,11-08-2017,Vi var ikke oplyst om der var renovering vi fik ikke rabat for dette det er ikke vores opfattelse af ferie når du bliver vækket kl. 6,Warwick Geneva,Geneva,Switzerland
10,01-08-2017,"Hotels in Geneva provide a free public transport card for the period of your stay in Geneva which includes wets9 river taxis on Lake Geneva. Great bonus! Hotel was very comfortable. Located conveniently across the road from the central station and very easy to use train to get to airport.
Friendly, efficient staff and clean room.
receptionists very helpful. Spoke good English and gave us lots of information on travel and tips for our trip.
INCREDIBLE view from my 6th floor room, room 603
Thank you, Warwick. This was my first time staying with you.",Warwick Geneva,Geneva,Switzerland
6,23-07-2017,Irreführende und missbräuchliche  Begründung bei dem Verlangen nach einer e-Mail Adresse beim Einchecken! Schlechtes Beschwerdemanagement beim front desk Manager.,Warwick Geneva,Geneva,Switzerland
6,09-07-2017,"駅の前なのでアクセスが良くて助かりました
部屋は清潔でよかったです
鉄道がスイスは便利なので、モントルーやローザンヌなど回るのに便利でした。",Warwick Geneva,Geneva,Switzerland
8,04-07-2017,many arab food resturents around thr hotel. good place to stay in,Warwick Geneva,Geneva,Switzerland
10,27-06-2017,"Muy buen hotel , miy buen ubicado con un precio justo. Todos muy atentos",Warwick Geneva,Geneva,Switzerland
8,11-06-2017,So easy to find and walk to the hotel after getting out of the train station.,Warwick Geneva,Geneva,Switzerland
10,04-06-2017,"Nice value in a very expensive city
Staff so nice and helpful",Warwick Geneva,Geneva,Switzerland
10,25-05-2017,"room size was good, close to public transportation and good restaurants and geneva lake",Warwick Geneva,Geneva,Switzerland
8,14-05-2017,The location of the hotel is perfect. You can connect anywhere in minutes. Check in was smooth. Room was comfortable. Only lacking and biggest lack was proper internet. Coming back from exhibition and to catch up on work was a pain due to very poor connectivity.,Warwick Geneva,Geneva,Switzerland
8,13-05-2017,"Nice & clean. Great location - near train station, shopping, food. Very convenient. They have an off-site fitness center, which is fine but not so convenient. On the whole, a nice option in an expensive city",Warwick Geneva,Geneva,Switzerland
8,03-05-2017,Hotel was very well presented.  Only criticism would be that the room was small - I was alone so this was not a huge issue but if I was with my wife -it would have been a bit cramped.,Warwick Geneva,Geneva,Switzerland
10,01-05-2017,Bom café da manhã.,Warwick Geneva,Geneva,Switzerland
6,24-04-2017,"Breakfast selection good but bacon overcooked.
Room service breakfast cold.

Reception excellent. Very helpful.",Warwick Geneva,Geneva,Switzerland
10,14-04-2017,Had a great stay at Warwick. Room was perfect and the place was convenient (across train station and other public transport) and close to the city centre.,Warwick Geneva,Geneva,Switzerland
10,13-04-2017,"Value for money, excellent staff who have even contacted me to arrange to send me something I left in the room and really good cleanliness. No real downsides, some of the common areas are a bit tiered and you have to get a tube to the central area which is as cheap as chips at less than 2 euros a trip. In a nice area with lots of restaurants and the French restaurant they recommended was fantastic. I will go again.",Warwick Geneva,Geneva,Switzerland
8,06-04-2017,"I stayed here for just a night, and really didn't have any complaints. The rooms were clean and comfortable, the bathrooms had good water pressure, the thermostat worked. I had a nice view of the plaza in front of the train station from my window, but unfortunately, that meant that people on the plaza had a nice view of me. It was a tad far from the touristic center of Geneva but convenient if you were taking the train (like me). I didn't eat breakfast at the hotel, finding it too expensive (like most things in Switzerland!) and instead went to this lovely place called ""The Cottage"" about a seven minute walk downhill. The staff were helpful and fluent in English.",Warwick Geneva,Geneva,Switzerland
10,03-04-2017,"Very friendly, helpful courteous staff...",Warwick Geneva,Geneva,Switzerland
8,01-04-2017,Estadia agradável e dentro das expectativas,Warwick Geneva,Geneva,Switzerland
8,31-03-2017,"Great location, decent service.",Warwick Geneva,Geneva,Switzerland
10,25-03-2017,Hyggelig betjening og god service.  Utrolig sentralt plassert i sentrum. Koselig bar.,Warwick Geneva,Geneva,Switzerland
10,24-03-2017,"After multiple stays at the Warwick, we keep coming back.  the staff has always been very helpful.",Warwick Geneva,Geneva,Switzerland
10,22-03-2017,"Really great hotel, staff were amazing and really helpful. Breakfast was very good and plentiful. Great location right near the station  plus plenty of buses and trams",Warwick Geneva,Geneva,Switzerland
10,22-03-2017,Our wealthier friends were staying at the Hotel d'Angleterre but I reckon we had the better deal.,Warwick Geneva,Geneva,Switzerland
8,22-03-2017,Decent value central Geneva hotel however it's looking a bit tired in places.  Note the car park is actually (subsidised) public parking in nearby shopping centre multi storey,Warwick Geneva,Geneva,Switzerland
8,21-03-2017,Excellent service from hotel staff. Very well maintained hotel and convenient for Geneva Station being just across the road. Single room was on the small side and with a small single bed. Overall very good and would return and recommend.,Warwick Geneva,Geneva,Switzerland
6,20-03-2017,"The rooms, which they label as ""classic"", are way too small.",Warwick Geneva,Geneva,Switzerland
8,18-03-2017,We stayed at Warwick hotel for couple of days last week and really enjoyed it.   Well recommended.,Warwick Geneva,Geneva,Switzerland
6,06-03-2017,Muy chico en comparación con las fotos de internet,Warwick Geneva,Geneva,Switzerland
10,28-02-2017,"The location of the hotel was excellent - right opposite the central station (which is 5mins journey from geneva airport). Lots of restaurants and shops nearby. 5min straight walk from jet d'eau. 
Room size was good for 2 people, hotel was very nice. 
Breakfast buffet was good in the mornings good selection and chooces available.",Warwick Geneva,Geneva,Switzerland
8,24-02-2017,"The hotel itself is conveniently located. Seconds from la gare Cornavin and walking distance from everywhere in Geneva. Upon entering the Hotel there is a Concierge that greets you. The guest service agent was great, she kindly explained what the hotel had to offer.",Warwick Geneva,Geneva,Switzerland
4,23-02-2017,"The hotel was clean and in a good location, but the room was tiny and parking was a hustle. You can't park in the garage if you do leave and get back after 1100 pm.",Warwick Geneva,Geneva,Switzerland
4,23-02-2017,"I stayed at the Warwick for a week in February 2017. The hotel room is clean and comfortable (the bed and pillows are great !). The hotel is located conveniently across the Cornavin stattion, so transport to all sites and places is super easy (this also makes the front facing rooms a bit noisy !). 

Overall the stay was below average as the staff interactions were not always pleasant and in some cases I was made to feel as if my presence was a bit of a hassle for them. The check-in was brusque and I was informed of ""problems"" on my reservation that were never followed up. For both my reservations, they did not offer a queen bed in spite of the hotel not fully booked and I had to pay extra to the next category to get a larger bed. While the rooms are comfortable, the bath area did have some black mould on the bathtub area.  They are also renovating some of the rooms and this can add a bit of noise if you are staying  the room during weekdays.",Warwick Geneva,Geneva,Switzerland
8,30-01-2017,"O hotel é bom, o local é conviniente para quem precisa pegar o trem na estação de Cornavin. Fora isso, dá a impressão de ser um pouco perigoso, com um pessoal meio suspeito na região.",Warwick Geneva,Geneva,Switzerland
10,12-01-2017,Bekvämt och nära till allt,Warwick Geneva,Geneva,Switzerland
10,30-12-2016,"Top service, Zentrum, Business: Ideales meeting-point in Genf. Bahnhof zum Flughafen in 20 minuten.",Warwick Geneva,Geneva,Switzerland
10,27-12-2016,Would book this hotel again. Close to the train station and city centre.,Warwick Geneva,Geneva,Switzerland
4,14-12-2016,"I don't recommend it, noisy and non-friendly stuff!!! ....::",Warwick Geneva,Geneva,Switzerland
6,12-12-2016,comfortable hotel; room service is efficient; rooms could do with a little more view and light; restaurant is okay.,Warwick Geneva,Geneva,Switzerland
10,11-12-2016,Great hotel in a great location across the street from the main train station in Geneva.,Warwick Geneva,Geneva,Switzerland
8,07-12-2016,"Bien ubicado, el personal es amable y cuenta con un buen restaurante",Warwick Geneva,Geneva,Switzerland
10,02-12-2016,My stay was very good.,Warwick Geneva,Geneva,Switzerland
10,28-11-2016,excelente,Warwick Geneva,Geneva,Switzerland
8,19-11-2016,"Excelente hotel, muito bem localizado, a 1 min da estação de trem interlaken west.",Warwick Geneva,Geneva,Switzerland
8,06-11-2016,La vista de la habitación muy mala comparada con mi visita anterior.,Warwick Geneva,Geneva,Switzerland
10,29-10-2016,"First of all, the location is perfect. Less than ten minutes by train from the airport. Remember to collect the free train ticket from the airport ticket machine while waiting for your luggage to arrive. The service at the hotel was excellent. Our room on the 7th floor was much better than we expected. Great view over the city with the mountains on the background (not the Alps, though). Big balcony, more like a terrace. Had breakfast at the hotel every morning, food was fresh and good, nothing special but the atmosphere at the breakfast room was nice and the service was great. The proximity of the railway station and the bus station made it very easy to travel to Montreux and France (day trips to Chamonix and Annecy)... or just about anywhere. Will definately choose this hotel again when we come back to Genève. Merci beaucoup!",Warwick Geneva,Geneva,Switzerland
10,22-10-2016,an overnight stay. Room is quiet despite being next to the bus stop and heavy traffic area.,Warwick Geneva,Geneva,Switzerland
10,22-10-2016,넓고 편안한 숙박이었답니다. 직원들도 다들 친절하고..,Warwick Geneva,Geneva,Switzerland
6,21-10-2016,It's ok,Warwick Geneva,Geneva,Switzerland
8,19-10-2016,"Fue una buena estancia, y el hotel cómodo",Warwick Geneva,Geneva,Switzerland
10,15-10-2016,"Helpful,efficient staff. Handy, central base. No disturbance from station.",Warwick Geneva,Geneva,Switzerland
10,15-10-2016,It was very good,Warwick Geneva,Geneva,Switzerland
8,11-10-2016,"comfortable, well situated hotel with great breakfast",Warwick Geneva,Geneva,Switzerland
6,06-10-2016,"A very tired looking hotel. Location not too bad but has seen better days.
Very close to train station which is convenient.
No coffee making facilities in room which is not so convenient.",Warwick Geneva,Geneva,Switzerland
6,31-08-2016,"The hotel was located adjacent to the main train station and a ten minute walk from Lake Geneva. While not the most scenic area of Geneva, it was central to almost anywhere and easy to get around on foot. The staff was extremely friendly and went out of their way to help us during check-in. The room was clean, and would have been fine had it not been for the air conditioning. The air conditioning did not work, or it worked only a little, because we could hear it come out but did not feel a change in temperature. It was very hot in Geneva while we were there, and the room felt unbearably hot even after keeping the curtains closed all day long. This made sleeping extremely uncomfortable, and my friend and I could barely stay asleep at night because of the heat. This hotel would be fine to visit during the winter or cooler months, but needs to fix their a/c situation during the winter, as I would not be able to stay in that room again in warmer weather.",Warwick Geneva,Geneva,Switzerland
4,28-08-2016,４つ星ホテルと交通の便ということで選定したが少々がっかりだった。確かにSBBジュネーブ駅前でその点は良かったが、部屋のレイアウトが変形でバスルームも非常に狭く使いずらかった。清潔度ももう一つで、これで４つ星とは言えないのではないかと思った。,Warwick Geneva,Geneva,Switzerland
10,24-08-2016,"위치, 친절도, 청결도 모든 면에서 가격 대비 최고였던 호텔이었습니다.
특히 중앙역 바로 앞에 위치해서 치안 걱정도 없었네요.
다만, 별도 주차 공간이 없어서 주변 주차장에 따로 주차 했습니다.",Warwick Geneva,Geneva,Switzerland
8,23-08-2016,Nice hotel in downtown. Close to everything..,Warwick Geneva,Geneva,Switzerland
4,21-08-2016,"The tv didnt Work in My room

My room was very small",Warwick Geneva,Geneva,Switzerland
8,19-08-2016,"12にだけでしたが、ビジネスにはこの立地は最高です。感じの良い接客も素晴らしいです。
ただデスクは仕事をふるには少し狭い感じでした。",Warwick Geneva,Geneva,Switzerland
10,15-07-2016,"Very comfortable hotel nearby trains and bus station, which makes it easy when
coming from somewhere or going elsewhere.10 min walk from Leman lake, and many restaurants around. Staff very friendly.",Warwick Geneva,Geneva,Switzerland
8,05-07-2016,Older hotel showing its age. But comfortable and convenient to most things.,Warwick Geneva,Geneva,Switzerland
6,29-06-2016,"The hotel is located in the centre of Geneva's transportation hub, with every bus, train, tram and taxi ready to whisk you anywhere in the city, the country or Europe. Walking distance to the lake, the city's attractions, retail, restaurants and entertainment. The rooms are proper, European small, but comfortable,so book accordingly. Clean, wifi, tv and plug ready. The lobby and amenities are spacious and comfortable. Some rooms afford pleasant train station views and Cornavin Square light. Others, like mine, view over the rooftops, to the lake, and the snow caped French Alps. In summer, the most exquisite lavender and jasmine scent percolates from a nearby garden.
The front desk staff is pleasant and always ready to answer swiftly to any inquiry. There is bar, restaurants, and business facilities in the lobby. Good for business or family travel, certainly great for those desiring location convenience and first time visitors",Warwick Geneva,Geneva,Switzerland
10,24-08-2016,"위치, 친절도, 청결도 모든 면에서 가격 대비 최고였던 호텔이었습니다.
특히 중앙역 바로 앞에 위치해서 치안 걱정도 없었네요.
다만, 별도 주차 공간이 없어서 주변 주차장에 따로 주차 했습니다.",Warwick Geneva,Geneva,Switzerland
8,23-08-2016,Nice hotel in downtown. Close to everything..,Warwick Geneva,Geneva,Switzerland
4,21-08-2016,"The tv didnt Work in My room

My room was very small",Warwick Geneva,Geneva,Switzerland
8,19-08-2016,"12にだけでしたが、ビジネスにはこの立地は最高です。感じの良い接客も素晴らしいです。
ただデスクは仕事をふるには少し狭い感じでした。",Warwick Geneva,Geneva,Switzerland
10,15-07-2016,"Very comfortable hotel nearby trains and bus station, which makes it easy when
coming from somewhere or going elsewhere.10 min walk from Leman lake, and many restaurants around. Staff very friendly.",Warwick Geneva,Geneva,Switzerland
8,05-07-2016,Older hotel showing its age. But comfortable and convenient to most things.,Warwick Geneva,Geneva,Switzerland
6,29-06-2016,"The hotel is located in the centre of Geneva's transportation hub, with every bus, train, tram and taxi ready to whisk you anywhere in the city, the country or Europe. Walking distance to the lake, the city's attractions, retail, restaurants and entertainment. The rooms are proper, European small, but comfortable,so book accordingly. Clean, wifi, tv and plug ready. The lobby and amenities are spacious and comfortable. Some rooms afford pleasant train station views and Cornavin Square light. Others, like mine, view over the rooftops, to the lake, and the snow caped French Alps. In summer, the most exquisite lavender and jasmine scent percolates from a nearby garden.
The front desk staff is pleasant and always ready to answer swiftly to any inquiry. There is bar, restaurants, and business facilities in the lobby. Good for business or family travel, certainly great for those desiring location convenience and first time visitors",Warwick Geneva,Geneva,Switzerland
8,26-04-2016,We enjoyed,Warwick Geneva,Geneva,Switzerland
8,24-04-2016,ジュネーブ中央駅の真ん前に位置し、非常に快適なホテルです。ホテルのスタッフの対応もとてもジェントルで心地の良い滞在でした。もしまたジュネーブに行くことがあれば、ちょっと高いけどまたここにしたいです。,Warwick Geneva,Geneva,Switzerland
6,24-04-2016,"Middle of the range hotel opposite Geneva's main train station. Clean, very practical and nice staff. I forgot my IPad and a book which they located easily and put aside for me.",Warwick Geneva,Geneva,Switzerland
8,19-04-2016,"Extremely convenient location for rail travel, and that was our primary objective when selecting this hotel.

Room small, but suitably adequate for 2 adults for an overnight stay.  Only 1 chair (desk) chair and a small ottoman.  Bath very modern and very suitably equipped.  Comfortable bedding.  Tv had English language options.

Room a tad too warm for our comfort level thou regardless of fiddling around with the A/C to lower and street side windows do not open.",Warwick Geneva,Geneva,Switzerland
8,12-04-2016,สถานที่ตั้งโรงแรมสะดวกมาก ใกล้สถานีรถไฟ  แต่ข้อเสีย คือจองผ่านทางexpedia   พยายามขอห้องพักในขั้นที่สูงหน่อย ไม่ได้  กลับได้ห้องพักชั้นหนึ่ง  ซึ่งต่ำไปหน่อยและเสียงรบกวนจากถนน,Warwick Geneva,Geneva,Switzerland
10,03-04-2016,"very comfortable hotel, very convenient for transport",Warwick Geneva,Geneva,Switzerland
8,31-03-2016,"El hotel en general es muy bueno, rico y surtido desayuno, buen wifi, frente mismo a la estacion de trenes y metro de la ciudad, a pocas cuadras del lago y punto de partida de atracciones principales. La habitacion que nos toco en el 3er piso y sobre la calle era un poco ruidosa y pequeña, sugiero pedir habitaciones que miren hacia la parte de atras. Un detalle negativo fue la muy poca variedad de opciones de servicio al cuarto despues de las 22hs, de todos modos recomendaria este hotel a otros.",Warwick Geneva,Geneva,Switzerland
8,31-03-2016,"Lovely hotel in a very good location, staff were very helpful.",Warwick Geneva,Geneva,Switzerland
8,23-03-2016,"Hotel was very nice although very noisy if your room is facing the front of the hotel, staff were very good and helpful but with everything in Geneva it is mega expensive.",Warwick Geneva,Geneva,Switzerland
6,16-03-2016,"Ett bra hotell med utmärkt läge. Tyvärr visade det sig att frukosten som ingick var sk Continental, dvs undermålig. Vi valde att uppgradera till buffé en morgon, den var ok men inte i paritet till priset. Vår vistelse fick ett tråkigt slut, då man försökte ta fullt betalt för samtliga frukostar, vilket skulle inneburit en extra kostnad på över tusen kronor. Utcheckande receptionist kunde inte ""se"" att ngn typ av frukost skulle ingå alls. (Då vi var på väg att i frustration betala för att inte missa flyget kom den som checkat in oss och kunde snabbt ordna allt.)",Warwick Geneva,Geneva,Switzerland
6,12-03-2016,"All in all a very fine hotel. We were although not satisfied with our coffee from the bar, tasted only of water.",Warwick Geneva,Geneva,Switzerland
10,07-03-2016,I was in Geneva for a conference and wanted to be close to the main station and an easy walk to the Convention Centre. I was upgraded to a room overlooking the square but still very quiet. Helpful staff and pleasant bar and restaurant on site. Easy walk to the Lake. The hotel backs on to a slightly sleazy area (probably very sleazy for Switzerland) but access is not a problem on the main roads. Good value for Geneva.,Warwick Geneva,Geneva,Switzerland
8,22-02-2016,"Хороший отель в шаговой доступности от ж/д вокзала и от озера. Рядом много ресторанов. Отзывчивый персонал. Достаточно стандартный завтрак, вкусные сыры и десерты.",Warwick Geneva,Geneva,Switzerland
10,18-02-2016,Really nice. Right off the train station and hence convenient. Very good room.,Warwick Geneva,Geneva,Switzerland
10,13-02-2016,nice room,Warwick Geneva,Geneva,Switzerland
8,04-02-2016,"Gutes Hotel, verkehrstechnisch sehr gut gelegen, Hauptbahnhof Genf dem Hotel gegenüber.",Warwick Geneva,Geneva,Switzerland
4,03-01-2016,The room what I have was totally different from the picture on the website. Also I have passed the msg and requested a smoking room but it seems the reception didn't know anything about it,Warwick Geneva,Geneva,Switzerland
8,02-01-2016,ジュネーヴ空港から夜に移動してきましたが、駅から近くて移動に便利でした。アメニティも必要最小限のものが整っていると思います。,Warwick Geneva,Geneva,Switzerland
8,29-12-2015,The location of the hotel is close to the train station (indeed just opposite).,Warwick Geneva,Geneva,Switzerland
8,21-12-2015,"Comfortable, comfortable, comfortable, comfortable!!!",Warwick Geneva,Geneva,Switzerland
8,20-12-2015,Directly opposite railway station and tram stop and near plenty of restaurants,Warwick Geneva,Geneva,Switzerland
10,18-12-2015,I have stayed at this hotel on a number of occasions now and have always found it to be excellent. The staff are helpful and friendly the rooms are always clean and the facillities are excellent.,Warwick Geneva,Geneva,Switzerland
8,17-12-2015,コルナバン駅の目の前、まわりにはレストランやお店もあって便利。部屋の広さも十分で、私の泊まった部屋にはバスタブがあったのでゆっくりとお風呂にはいって疲れをいやすことができました。道路からの音は少し聞こえますが、私の部屋（４階）では救急車などの緊急車両音以外はきにならないレベルでした。,Warwick Geneva,Geneva,Switzerland
8,17-12-2015,"Great for train travel and overall convenience. Hotel was updated, clean and service was great. They provided a free transportation card for all public transportation in city. Close to lake, food and shopping. Did not try the hotel restaurant as I usually do not.",Warwick Geneva,Geneva,Switzerland
8,16-12-2015,离火车站很近，服务很亲切，房间挺温馨。,Warwick Geneva,Geneva,Switzerland
10,13-12-2015,"The Hotel Warwick was a perfect stay for us during our three day visit to Geneva. The location is excellent being directly across from the train station and close to trams and buses. The room was very nice and had everything we needed. The continental breakfast included in the room rate was perfect for us. Also, they included a free public transportation pass and a piece of laundry per day. Those amenities are really appreciated.",Warwick Geneva,Geneva,Switzerland
8,11-12-2015,"Great location! Just a across from Geneva central station and 5-10 minutes walk from the lake area. Food in the restaurant is amazing (i thought it was a bit pricey till i realised all of Geneva is pretty pricey) but only thing is the hotel maybe needs a bit of modernizing. With all that said, id consider staying there again. The staff are very friendly.",Warwick Geneva,Geneva,Switzerland
10,24-11-2015,i really like the hotel great location large room very clean room,Warwick Geneva,Geneva,Switzerland
10,23-11-2015,Hotel and staff were awesome. Location was great. I did not encounter any issues during my stay.,Warwick Geneva,Geneva,Switzerland
6,10-11-2015,"Bad: The checkin was indeed close to 15:00 and the room quite small.
The hotel was in a nice location with the train station and buses in the other corner. I was stay for one day and it was good but my feeling always was that the rooms are overprices.",Warwick Geneva,Geneva,Switzerland
10,04-11-2015,"Strategically located opposite to the train station, this hotel is not new but well kept and managed. Service is attentive and efficient, rooms small but clean, price fair. Good value for money",Warwick Geneva,Geneva,Switzerland
10,03-11-2015,Just great,Warwick Geneva,Geneva,Switzerland
8,03-11-2015,"Gostei particularmente da atenção aos detalhes. Houve um problema com o meu chuveiro e à noite, ao retornar ao Hotel, sem que eu houvesse reclamado, havia um bilhete com um pedido de desculpas pela inconveniência.",Warwick Geneva,Geneva,Switzerland
10,30-10-2015,"Great Location, Great Hotel, Great Staff, Great Service.",Warwick Geneva,Geneva,Switzerland
8,28-10-2015,Clean property. Good for quick visit.,Warwick Geneva,Geneva,Switzerland
6,26-10-2015,Muy pequeña la habitación. Limpio pero el personal nada amable!!,Warwick Geneva,Geneva,Switzerland
8,24-10-2015,"Good location just near the railway station. Nice and clean room, good breakfast.",Warwick Geneva,Geneva,Switzerland
8,04-10-2015,"Excellent hotel to stay in Geneva. Overall helpful staff. However, I was disappointed on the reception staff after checkout. One of the lady staff member did not help to print our boarding pass printing.",Warwick Geneva,Geneva,Switzerland
10,30-09-2015,Frábært og notalegt hótel,Warwick Geneva,Geneva,Switzerland
10,28-09-2015,ممتاز من جميع النواحي وموقع ولا أحلى كل شي قريب محطة مواصلات والبحيرة 3 دقائق مشي,Warwick Geneva,Geneva,Switzerland
10,27-09-2015,"Our room was ready when we got there.  The staff were very friendly and helpful, and the room was very clean.

The bar was convivial in the evenings, but go somewhere else for breakfast.",Warwick Geneva,Geneva,Switzerland
8,24-09-2015,We only stayed one night in Geneva. The hotel had a great location in that it was right across the street from the main train station in Geneva and was within walking distance of the lake and shopping district. We really did not spend time at the hotel to rate the amenities or anything at the hotel but the staff and service were very helpful.,Warwick Geneva,Geneva,Switzerland
10,23-09-2015,otelin konumu oldukca iyi kisa bir yurume ile merkezi yerlere ulasabilirsiniz. otel temiz ve konforlu.,Warwick Geneva,Geneva,Switzerland
2,21-09-2015,"Horrible service, rude and inconsiderate staff, small room with non working utilities",Warwick Geneva,Geneva,Switzerland
10,21-09-2015,"A localização do hotel é ótima, bem em frente à estação de trem. Caso tenha um vôo pela manhã os trem começam a rodar a partir de 04:40 da manhã, sendo que o tempo até o aeroporto é de 10 minutos, o que elimina a necessidade de se hospedar em um hotel perto do aeroporto. Além disso, fica próximo das principais atrações da cidade. O quarto é de um tamanho bom, mas no nosso quarto haviam colocado uma cama de solteiro (ou ela ficou do hóspede anterior), o que diminuiu muito o espaço para as malas. O banheiro possui um bom tamanho. O quarto e o banheiro estavam limpos. A recepção nos deu uma mapa da cidade e nos orientou sobre como chegar as principais atrações da cidade, o que embora não fosse necessário (eu já sabia o trajeto) foi um toque agradável, já que não tive essa atenção em nenhum outro hotel. Todos da recepção com quem tratei foram atenciosos e não tive nenhum problema com o hotel. Não posso opinar sobre o custo-benefício do café da manhã porque não o provei.",Warwick Geneva,Geneva,Switzerland
6,15-09-2015,"早めのチェックインもできスタッフの対応もとても良かったです。
駅前なので買い物やトラムの乗場もすぐでした。
優雅さはないけれど翌朝に出発であればかなり便利です。",Warwick Geneva,Geneva,Switzerland
6,02-09-2015,"Conveniently located. A/C in the room was weak. Front desk receptionist unfortunately miscounted our cash payment and shortchanged us, which we did not realize until we left the hotel. Room service from the restaurant was decently good.",Warwick Geneva,Geneva,Switzerland
6,31-08-2015,"The rooms weren't very updated, and ours smelled terribly of smoke.  It was an okay hotel for our two night stay in Geneva, but I wouldn't go back for a longer trip there.",Warwick Geneva,Geneva,Switzerland
8,30-08-2015,Stayed here for one day during a business travel. Nice hotel in good location near main station. Room in good condition and nice and clean. Will probably return.,Warwick Geneva,Geneva,Switzerland
8,28-08-2015,Nice hotel. Over priced and poor breakfast on Sunday.,Warwick Geneva,Geneva,Switzerland
8,27-08-2015,駅の前でスーパーも隣にあり最高に便利でした。対応もよかったです。,Warwick Geneva,Geneva,Switzerland
10,24-08-2015,"This was a fantastic hotel in a great location. Close to both the airport and train station. Good restaurants and pubs nearby. Walking distance to Lake Geneva. Typical European room, small but efficient. Clean. Would recommend.",Warwick Geneva,Geneva,Switzerland
6,20-08-2015,"the hotel is very average, but with the level of Geneva hotels prices it is ok for that price. location is pretty good(just 10 mins from Leman), the service was not so great, rooms( we had superior ) are clean and from the 6th floor the view is nice.",Warwick Geneva,Geneva,Switzerland
6,04-08-2015,Bad receptions person where iam family and they gave us far room from each other and when I ask him to have near room he was badly answering me it was bad experience only one thing is good location of hotel,Warwick Geneva,Geneva,Switzerland
8,04-08-2015,"Hotellet ligger mitt emot Järnvägsstationen. Det går att stanna några minut utanför hotellet, sedan får man anvisning om hur man hittar garaget som har hiss till receptionen. Det är billigare att betala för garaget i parkerings automaten. Rummet var litet. Det finns en mängd bra restauranter i närheten. Frukosten är dyr men verkligen av dom bättre.",Warwick Geneva,Geneva,Switzerland
10,30-07-2015,"I felt very welcome by all the Hotel staff; starting with the reception. guest relations manager, and the ground staff. 
The lounge bar and restaurant was an added plus to welcome friends. It felt like being at home. The location was ideal because it is just across from the railway station, where the train from the airport arrives. It was also convenient being not too far from the UN Agencies and of walking distance to the town centre and the lake.
A very warm thank you to all for  a very pleasant stay. I hope to be back again soon.",Warwick Geneva,Geneva,Switzerland
10,28-07-2015,"The hotel is very comfortable, good bed and pillows and close to the lake and stations. Liked it.",Warwick Geneva,Geneva,Switzerland
6,28-07-2015,Note given rooms as per request.,Warwick Geneva,Geneva,Switzerland
8,27-07-2015,"Location is excellent: near the main station and reasonable distance from the lake.
Staff very cooperative and helpful, they responded to our request by giving one hour more for check out
Room excellent location  on main street without noise, clean room. necessary amenities available
Check in and check out easy and quick",Warwick Geneva,Geneva,Switzerland
10,26-07-2015,"駅の目の前でどこに行くにも便利ですし、ホテルの真下には
スーパーもあります。ホテル内は清潔でお部屋の水周りも問題なく
浴槽もありましたし
快適に過ごせました。",Warwick Geneva,Geneva,Switzerland
8,26-07-2015,"Molto comodo, personale disponibile, camere anche se un po' piccole, ben tenute e pulite.",Warwick Geneva,Geneva,Switzerland
10,24-07-2015,Wonderful stay all around,Warwick Geneva,Geneva,Switzerland
8,23-07-2015,Ich bin zufrieden gewesen,Warwick Geneva,Geneva,Switzerland
10,21-07-2015,到了酒店惊喜的发现有两个房间的套房，性价比超高,Warwick Geneva,Geneva,Switzerland
8,20-07-2015,Great location for whomever needs the train statioN. Great breakfast.,Warwick Geneva,Geneva,Switzerland
8,16-07-2015,Excellent location. 1 minute from the main station and a 5 minute walk to the lake. If you are planning to purchase breakfast prepare to remortgage your house!,Warwick Geneva,Geneva,Switzerland
8,13-07-2015,"I've stayed here many times, it's convenient, clean, very help full staff. And air conditioned for those very hot summer days. Rooms are clean modern and comfortable, I would recommend it.",Warwick Geneva,Geneva,Switzerland
